;;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr
;;1998/99;1998/99;1998/99;1999/00;1999/00;1999/00;2000/01;2000/01;2000/01;2001/02;2001/02;2001/02;2002/03;2002/03;2002/03;2003/04;2003/04;2003/04;2004/05;2004/05;2004/05;2005/06;2005/06;2005/06;2006/07;2006/07;2006/07;2007/08;2007/08;2007/08;2008/09;2008/09;2008/09;2009/10;2009/10;2009/10;2010/11;2010/11;2010/11;2011/12;2011/12;2011/12;2012/13;2012/13;2012/13;2013/14;2013/14;2013/14;2014/15;2014/15;2014/15;2015/16;2015/16;2015/16;2016/17;2016/17;2016/17;2017/18;2017/18;2017/18;2018/19;2018/19;2018/19;2019/20;2019/20;2019/20;2020/21;2020/21;2020/21;2021/22;2021/22;2021/22;2022/23;2022/23;2022/23
;;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht
;;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt
Realschulen;Klassenstufe 10;111460;122226;233686;110732;120969;231701;112591;121962;234553;113920;123931;237851;109306;117256;226562;114488;122105;236593;116862;123791;240653;118905;125091;243996;120621;125239;245860;115110;119197;234307;111464;114933;226397;109128;110126;219254;103361;103294;206655;102482;102777;205259;106024;105664;211688;100985;100260;201245;95403;94621;190024;94365;92842;187207;88061;85327;173388;79549;77253;156802;74613;73455;148071;70281;68559;138837;70047;68019;138063;67168;65226;132394;66143;64010;130153
Realschulen;Jahrgangsstufe 11 / Einführungsphase E;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Realschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Realschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Realschulen;Keine Angabe;19;10;29;11;18;29;4;6;10;2;3;5;2;3;5;3;8;11;-;-;-;-;-;-;-;-;-;6;10;16;7;7;14;13;10;23;13;12;25;20;17;37;35;34;69;48;44;92;126;100;226;211;131;342;822;306;1128;687;254;941;318;141;459;186;126;312;102;72;174;38;44;82;1408;1360;2768
Realschulen;Insgesamt;611999;635636;1247635;614102;636758;1250860;620035;643347;1263382;627363;650376;1277739;631648;651443;1283091;640384;656322;1296706;671042;680410;1351452;660600;664083;1324683;651635;648902;1300537;642902;635190;1278092;637527;625018;1262545;618414;602639;1221053;591513;574996;1166509;573210;556794;1130004;548413;532185;1080598;516068;499092;1015160;484225;466481;950706;459294;440559;899853;436719;415795;852514;418318;397770;816088;408678;387450;796128;401151;380541;781692;396561;376473;773034;392607;372169;764776;394121;374748;768869
Gymnasien (G9);Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G9);Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G9);Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G9);Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G9);Klassenstufe 5;118064;131299;249363;119686;132081;251767;120194;132865;253059;120411;133262;253673;114684;126364;241048;116182;125328;241510;135111;144481;279592;136994;146136;283130;140500;149612;290112;149501;157888;307389;9286;10301;19587;8880;9276;18156;10816;11329;22145;11365;11683;23048;11696;12202;23898;16559;17264;33823;19248;19898;39146;20272;21366;41638;35810;37804;73614;35915;38047;73962;58596;61722;120315;91452;97053;188505;91605;97761;189366;95116;100244;195360;98159;102795;200954
Gymnasien (G9);Klassenstufe 6;113307;126208;239515;116681;130144;246825;118049;130984;249033;118066;131262;249328;118147;131254;249401;112803;124602;237405;127617;139371;266988;134498;144356;278854;136463;145715;282178;140364;149742;290106;15489;16773;32262;8379;9370;17749;10798;11345;22143;10477;11114;21591;10266;10573;20839;11488;11997;23485;16548;17387;33935;19065;19988;39053;35047;37764;72811;35024;37357;72381;55785;59346;115128;93198;100140;193338;91104;97086;188190;92095;98155;190245;95775;101503;197278
Gymnasien (G9);Klassenstufe 7;134631;156178;290809;139800;160697;300497;143169;165657;308826;144452;165906;310358;146376;167323;313699;145635;165237;310872;138246;155437;293683;133494;147759;281253;138167;150639;288806;138259;150640;288899;14536;15637;30173;14627;16072;30699;10571;11950;22521;10175;11288;21463;9600;10637;20237;10350;11047;21397;12736;13917;26653;17448;18869;36317;34495;37810;72305;35259;39005;74264;35058;38436;73494;53988;58962;112950;91326;98946;190275;88909;95996;184905;90022;97467;187489
Gymnasien (G9);Klassenstufe 8;123961;147852;271813;127363;150944;278307;131666;155100;286766;135590;160379;295969;137182;160312;297494;139533;162420;301953;139370;160137;299507;133552;152312;285864;130215;145856;276071;132729;146589;279318;16924;18785;35709;13342;14511;27853;14170;15731;29901;9582;11073;20655;9016;9974;18990;8971;10077;19048;10286;11308;21594;12365;13722;26087;30178;33696;63874;33153;37119;70272;33846;38124;71970;33573;37518;71091;52329;57822;110151;87902;96542;184449;86759;94861;181615
Gymnasien (G9);Klassenstufe 9;116409;140175;256584;116393;141475;257868;117711;143701;261412;122622;147740;270362;126526;152753;279279;129582;153573;283155;132975;156776;289751;133353;155430;288783;127556;147171;274727;124628;141350;265978;52563;59347;111910;15177;17021;32198;12477;13689;26166;13547;15190;28737;8053;9588;17641;8053;9202;17255;8347;9679;18026;9746;10959;20705;24615;28656;53271;28764;32781;61545;31377;35922;67299;31959;37002;68964;32676;36771;69447;51391;57369;108755;85873;95405;181283
Gymnasien (G9);Klassenstufe 10;113070;141130;254200;110261;135328;245589;110207;135922;246129;110654;137984;248638;116022;141880;257902;120238;147339;267577;123989;148718;272707;127692;152933;280625;127736;151493;279229;122956;143813;266769;76181;86783;162964;49181;56309;105490;14603;16599;31202;12274;13686;25960;13223;14960;28183;7630;9202;16832;7795;9128;16923;8233;9702;17935;9720;10862;20582;24302;28555;52857;27852;32193;60045;30168;35352;65520;31356;36756;68109;31744;36203;67947;50764;57711;108475
Gymnasien (G9);Jahrgangsstufe 11 / Einführungsphase E;110604;139825;250429;108535;138700;247235;105432;133357;238789;104819;133067;237886;105810;136066;241876;112234;140616;252850;118352;147213;265565;122381;150195;272576;126769;155118;281887;126423;152666;279089;107875;128274;236149;79122;92724;171846;58122;68177;126299;25550;30226;55776;24328;27990;52318;24471;28373;52844;18793;22540;41333;18290;22158;40448;17232;20921;38153;17807;20956;38763;28710;34728;63438;29838;36057;65895;31533;37725;69258;32435;38335;70775;33111;37766;70877
Gymnasien (G9);Jahrgangsstufe 12 / Qualifizierungsphase Q1;104233;131010;235243;104484;132555;237039;101219;130998;232217;99319;126374;225693;98639;126811;225450;100003;129402;229405;106464;134874;241338;112283;141804;254087;116393;144380;260773;122521;152158;274679;106807;131096;237903;104305;125660;229965;75796;90912;166708;53826;64360;118186;23001;28123;51124;22018;26148;48166;22186;26440;48626;16978;20997;37975;16361;20400;36761;15549;19627;35176;15861;19329;35190;26322;32781;59103;28293;34416;62709;29589;35696;65285;29702;35836;65538
Gymnasien (G9);Jahrgangsstufe 13 / Qualifizierungsphase Q2;80400;95042;175442;81582;98446;180028;80930;99699;180629;84220;108034;192254;84024;106380;190404;83937;107418;191355;84973;109768;194741;90877;115103;205980;95206;120612;215818;95410;118294;213704;96868;120275;217143;99477;123211;222688;98202;119579;217781;69976;84684;154660;50092;59937;110029;21358;26078;47436;20460;24341;44801;20723;24776;45499;15762;19565;35327;15262;19206;34468;14448;18315;32763;15147;18519;33666;23757;30270;54027;24849;31067;55916;26634;32462;59096
Gymnasien (G9);Keine Angabe;-;-;-;-;-;-;-;1;1;97;68;165;103;68;171;109;72;181;88;83;171;109;68;177;92;59;151;67;43;110;2;2;4;3;-;3;3;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1028;549;1577;340;235;575;144;129;276;99;87;186;126;123;249;51;46;97;1926;1992;3918
Gymnasien (G9);Insgesamt;1014679;1208719;2223398;1024785;1220370;2245155;1028577;1228284;2256861;1040250;1244076;2284326;1047513;1249211;2296724;1060256;1256007;2316263;1107185;1296858;2404043;1125233;1306096;2431329;1139097;1310655;2449752;1152858;1313183;2466041;496531;587273;1083804;392493;464154;856647;305558;359313;664871;216772;253304;470076;159275;183984;343259;130898;149388;280286;136399;154638;291037;143120;162537;305657;220248;248027;468275;241375;272888;514263;301674;338244;639915;405747;453471;859218;474105;527676;1001781;534081;589653;1123729;598720;657803;1256523
Gymnasien (G8);Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G8);Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G8);Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G8);Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G8);Klassenstufe 5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;135545;142840;278385;134990;140963;275953;129999;137039;267038;127330;133381;260711;123790;130789;254579;119069;125116;244185;112984;120226;233210;113044;120073;233117;95213;101937;197150;96301;102053;198354;77562;82989;160551;41799;43824;85626;41142;43260;84402;42296;44344;86635;43674;44604;88281
Gymnasien (G8);Klassenstufe 6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;133683;141213;274896;136492;144016;280508;132976;138836;271812;130343;137552;267895;128410;134696;263106;123427;130903;254330;118520;124751;243271;112508;120276;232784;98144;103925;202069;95132;102070;197202;75366;80418;155781;41790;44409;86199;41427;43860;85287;41065;43339;84404;42743;44832;87575
Gymnasien (G8);Klassenstufe 7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;129303;141532;270835;139287;150727;290014;139430;150709;290139;140449;149849;290298;136515;147642;284157;133126;143021;276147;126064;137285;263349;121713;132088;253801;102522;112533;215055;102397;111837;214234;98661;109692;208353;80613;89694;170304;50841;56280;107121;50451;55457;105908;51707;56324;108031
Gymnasien (G8);Klassenstufe 8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115785;127923;243708;125536;139121;264657;134408;147291;281699;136002;148438;284440;136903;147914;284817;132539;145312;277851;127943;139738;267681;122085;134783;256868;105175;115100;220275;99366;110369;209735;99072;109365;208437;95526;107316;202845;78471;88170;166641;49057;54755;103817;49343;54774;104125
Gymnasien (G8);Klassenstufe 9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74296;82442;156738;111512;124650;236162;120922;135396;256318;128892;143119;272011;131539;145322;276861;131763;144340;276103;126906;141346;268252;122919;136659;259578;106419;117412;223831;102546;114064;216610;96510;109305;205815;96186;108123;204309;94854;107115;201969;76268;86263;162534;47911;54117;102028
Gymnasien (G8);Klassenstufe 10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Gymnasien (G8);Jahrgangsstufe 11 / Einführungsphase E;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43017;49952;92969;72486;81981;154467;102731;116982;219713;112641;128977;241618;118401;135436;253837;122907;139668;262575;123690;139085;262775;120130;137132;257262;118119;133905;252024;98428;112566;210994;96222;110427;206649;92928;108837;201765;93642;108309;201951;92642;107298;199940;75896;87465;163364
Gymnasien (G8);Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14623;17202;31825;40262;47072;87334;68316;76760;145076;98025;112091;210116;108296;123855;232151;113367;129428;242795;116436;132859;249295;117377;132046;249423;113014;129742;242756;110602;126954;237556;92079;106980;199059;89718;104469;194190;89016;104880;193896;88993;102801;191794;86783;101309;188092
Gymnasien (G8);Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16004;19685;35689;13460;16052;29512;35591;42831;78422;63256;72612;135868;89995;104721;194716;99620;115984;215604;104171;121249;225420;107522;124882;232404;107873;123429;231302;104856;121759;226615;102657;119871;222528;85701;100875;186576;83748;98715;182463;80882;97542;178432;81701;95134;176835
Gymnasien (G8);Keine Angabe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63;37;100;60;57;117;40;46;86;51;44;95;60;47;107;79;35;114;141;115;256;173;160;333;140;91;231;112;93;205;78;87;165;81;99;180;12;18;30;-;-;-;1027;1131;2158
Gymnasien (G8);Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;662319;722826;1385145;774085;844639;1618724;864413;945890;1810303;936989;1026063;1963052;973909;1070422;2044331;975897;1073807;2049704;956855;1056654;2013509;937471;1038099;1975570;846619;938074;1784693;809740;901765;1711505;738204;829137;1567341;624345;707646;1331991;573153;650610;1223763;521659;591800;1113464;480788;539698;1020486
Integrierte Gesamtschulen;Klassenstufe 1;2297;2254;4551;2218;2184;4402;2068;1921;3989;1960;1983;3943;2124;2021;4145;2244;2194;4438;2039;2002;4041;1342;1318;2660;1273;1240;2513;1252;1184;2436;1175;1176;2351;1393;1468;2861;1564;1620;3184;1887;1827;3714;2759;2555;5314;4639;4427;9066;6835;6547;13382;8339;8061;16400;9401;9057;18458;8976;8626;17602;9000;8787;17787;8805;8382;17187;8733;8445;17178;9159;9022;18181;9658;9365;19023
Integrierte Gesamtschulen;Klassenstufe 2;2874;2638;5512;2365;2288;4653;2166;2116;4282;2050;1878;3928;1996;1993;3989;2025;2006;4031;1983;1978;3961;1310;1270;2580;1326;1328;2654;1247;1232;2479;1256;1218;2474;1374;1356;2730;1541;1693;3234;1876;1955;3831;2750;2632;5382;4707;4330;9037;6606;6481;13087;8365;8086;16451;9460;9067;18527;9588;9376;18964;9780;9543;19326;9255;8931;18189;9585;9180;18765;9450;9164;18614;10042;9886;19928
Integrierte Gesamtschulen;Klassenstufe 3;3280;3068;6348;2940;2730;5670;2314;2240;4554;2095;2073;4168;2023;1919;3942;2006;1945;3951;1807;1791;3598;1285;1288;2573;1323;1281;2604;1411;1365;2776;1406;1418;2824;1667;1598;3265;2107;2032;4139;2493;2522;5015;3640;3558;7198;5495;5351;10846;7821;7228;15049;8716;8385;17101;9321;9041;18362;10421;10027;20448;10809;10401;21210;9828;9573;19401;10311;9891;20202;10683;10086;20769;10724;10328;21052
Integrierte Gesamtschulen;Klassenstufe 4;3390;3181;6571;3362;3160;6522;2836;2692;5528;2281;2182;4463;2133;2108;4241;2038;1918;3956;1803;1723;3526;1211;1211;2422;1294;1264;2558;1327;1294;2621;1346;1309;2655;1526;1548;3074;1645;1567;3212;1940;1895;3835;2866;2904;5770;4717;4668;9385;6785;6566;13351;8136;7778;15914;8756;8483;17239;9280;9091;18371;9387;9135;18519;9108;8781;17889;9102;8862;17961;8986;8709;17695;9660;9131;18786
Integrierte Gesamtschulen;Klassenstufe 5;32947;30410;63357;32980;29930;62910;32923;30133;63056;32898;30187;63085;31707;29393;61100;30956;29775;60731;31279;29534;60813;30857;29096;59953;31092;29838;60930;32330;31223;63553;35846;33991;69837;39632;37965;77597;43852;41887;85739;46136;42701;88837;47220;43627;90847;55045;50051;105096;61313;55129;116442;64776;57911;122687;65826;58498;124324;66499;59134;125633;67782;60930;128712;67776;62016;129795;68871;62544;131415;68687;63105;131792;70032;64621;134653
Integrierte Gesamtschulen;Klassenstufe 6;32583;29968;62551;32758;30454;63212;33284;30144;63428;32681;30061;62742;32958;30379;63337;31610;29595;61205;30918;29763;60681;30597;29062;59659;31028;29318;60346;31276;30149;61425;32741;31674;64415;36602;34843;71445;41294;39423;80717;44646;42425;87071;46748;43218;89966;50521;46591;97112;56787;51470;108257;63141;56576;119717;67405;59729;127134;68356;60831;129187;69069;61647;130716;70140;62787;132927;69726;63762;133488;71220;64558;135778;72820;66711;139531
Integrierte Gesamtschulen;Klassenstufe 7;47150;41523;88673;47161;42080;89241;46934;41911;88845;46231;40668;86899;45733;40500;86233;43937;39652;83589;40276;36666;76942;36314;34677;70991;36165;33964;70129;36328;34318;70646;36364;34870;71234;38294;36842;75136;47969;44371;92340;53070;49377;102447;53816;50303;104119;55405;50503;105908;59727;54252;113979;66544;59398;125942;74379;66054;140433;77835;68578;146413;79524;69585;149106;80382;70665;151047;80766;71325;152091;81096;72590;153686;84208;75633;159846
Integrierte Gesamtschulen;Klassenstufe 8;46270;41112;87382;47289;41778;89067;47361;42398;89759;47072;42367;89439;46501;41307;87808;45967;41072;87039;44259;40311;84570;40893;37176;78069;36856;35096;71952;36556;34701;71257;36619;34702;71321;37297;35795;73092;40150;38510;78660;49161;45309;94470;54222;50218;104440;55276;51523;106799;57093;51783;108876;61757;55877;117634;70051;61937;131988;77474;68125;145599;80574;70824;151395;81819;71478;153300;82134;72258;154389;83160;73541;156701;85267;76561;161828
Integrierte Gesamtschulen;Klassenstufe 9;46476;41276;87752;46523;41538;88061;47330;42228;89558;47550;43113;90663;46948;43094;90042;46675;41984;88659;46501;41797;88298;44704;41122;85826;41698;38219;79917;37861;36100;73961;37157;35201;72358;38132;36022;74154;40014;37977;77991;41375;39450;80825;51492;47216;98708;56884;52331;109215;58214;53755;111969;60450;54048;114498;66682;58797;125479;74073;64869;138942;81591;70824;152415;84264;73587;157851;85359;73983;159342;87261;76199;163460;89339;78964;168305
Integrierte Gesamtschulen;Klassenstufe 10;40178;36861;77039;39588;37493;77081;39342;37631;76973;39778;37663;77441;40644;38827;79471;40998;39409;80407;40798;38746;79544;41005;38441;79446;39403;37817;77220;36470;34874;71344;33132;32877;66009;33544;32870;66414;34757;33694;68451;35308;34639;69947;36906;35957;72863;46287;43528;89815;51883;48429;100312;53242;50179;103421;56098;51123;107221;57711;52965;110676;62964;57666;120633;66972;61722;128694;69750;63993;133743;70834;64661;135495;72886;66620;139511
Integrierte Gesamtschulen;Jahrgangsstufe 11 / Einführungsphase E;10253;11854;22107;10565;12175;22740;10350;12330;22680;10646;12649;23295;10681;13289;23970;11675;14389;26064;12549;15391;27940;13108;16235;29343;13133;15726;28859;13024;15056;28080;12969;15572;28541;13863;16727;30590;15526;17991;33517;15755;18297;34052;16201;18611;34812;17149;20087;37236;18483;21286;39769;19824;22382;42206;20981;24323;45304;21917;25009;46926;22191;25800;47991;22599;26454;49056;23643;27822;51462;25797;29657;55459;26127;29466;55593
Integrierte Gesamtschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;9263;10551;19814;9199;10833;20032;9172;10597;19769;9208;11018;20226;9402;11610;21012;9735;12228;21963;10737;13313;24050;11288;14175;25463;11598;14728;26326;11795;14516;26311;11918;14201;26119;12197;14901;27098;13276;16039;29315;14678;17457;32135;15310;18050;33360;15477;18234;33711;16560;19446;36006;17746;20625;38371;19105;21843;40948;19574;23050;42624;20436;23697;44136;19869;23298;43167;21960;25617;47577;22415;26157;48567;23503;27290;50793
Integrierte Gesamtschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;7721;8832;16553;7955;9213;17168;7813;9115;16928;7893;9336;17229;8068;9731;17799;8314;10467;18781;8689;11155;19844;9627;11965;21592;9501;12066;21567;10022;12705;22727;10282;12578;22860;10483;12675;23158;10789;13252;24041;11806;14402;26208;12931;15474;28405;13419;16046;29465;13748;16422;30170;14792;17535;32327;16080;18937;35017;16826;19563;36389;17037;20565;37602;17070;20481;37551;17319;20946;38265;17942;21896;39838;18838;22417;41255
Integrierte Gesamtschulen;Keine Angabe;72;67;139;132;134;266;66;74;140;63;69;132;58;66;124;46;68;114;51;61;112;50;57;107;45;62;107;131;143;274;73;99;172;99;133;232;94;136;230;120;168;288;133;176;309;289;251;540;278;269;547;513;417;930;1524;1028;2552;1014;734;1748;711;600;1311;1017;867;1884;180;165;342;201;153;354;603;559;1162
Integrierte Gesamtschulen;Insgesamt;284754;263595;548349;285035;265990;551025;283959;265530;549489;282406;265247;547653;280976;266237;547213;278226;266702;544928;273689;264231;537920;263591;257093;520684;255735;251947;507682;251030;248860;499890;252284;250886;503170;266103;264743;530846;294578;290192;584770;320251;312424;632675;346994;334499;681493;385310;367921;753231;422133;399063;821196;456341;427258;883599;495069;457917;952986;519544;479978;999522;540855;500004;1040859;548907;509025;1057932;557436;518790;1076226;566897;529495;1096392;583712;547551;1131268
Freie Waldorfschulen;Klassenstufe 1;2807;2760;5567;2768;2756;5524;2739;2800;5539;2740;2706;5446;2835;2854;5689;2963;2947;5910;3060;3047;6107;3205;3133;6338;3192;3120;6312;3087;3004;6091;3155;2936;6091;3260;2933;6193;3095;3034;6129;3109;3135;6244;3195;2984;6179;3227;3034;6261;3212;3197;6409;3262;3267;6529;3446;3515;6961;3500;3400;6900;3561;3744;7305;3690;3738;7425;3834;3873;7707;3860;4002;7862;3801;3935;7733
Freie Waldorfschulen;Klassenstufe 2;2827;2882;5709;2874;2856;5730;2811;2873;5684;2789;2895;5684;2780;2795;5575;2897;2964;5861;2996;3009;6005;3136;3166;6302;3148;3222;6370;3136;3096;6232;3101;3203;6304;3183;3051;6234;3229;3013;6242;3014;3087;6101;3033;3229;6262;3090;3035;6125;3149;3106;6255;3186;3321;6507;3208;3337;6545;3357;3524;6881;3372;3411;6786;3426;3690;7113;3537;3717;7254;3696;3770;7466;3640;3935;7575
Freie Waldorfschulen;Klassenstufe 3;2907;3007;5914;2883;2986;5869;2982;3014;5996;2894;3045;5939;2903;3049;5952;2931;3015;5946;2970;3149;6119;3094;3226;6320;3150;3363;6513;3180;3362;6542;3319;3348;6667;3160;3323;6483;3247;3149;6396;3256;3179;6435;3113;3250;6363;3055;3312;6367;3150;3150;6300;3211;3237;6448;3239;3419;6658;3269;3500;6769;3384;3645;7029;3450;3570;7017;3501;3762;7263;3562;3816;7378;3695;3811;7506
